ID,ApplicationDate_ds1,AnnualIncome,EmploymentStatus,Experience_ds1,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_ds2,Age,CreditScore,EducationLevel,Experience_ds2,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore
A7193,10-09-2021,19166,Employed,19,48,0,444,2,0,0,29,873,4673,192680,0,10-09-2037,39,568,Doctorate,19.0,33270,Divorced,Own,26.0,1,Other,37,2571,197353,3,24.08,XX
A7194,11-09-2021,143359,Employed,31,36,0,340,3,0,0,10,1031,14755,8260,1,11-09-2037,51,587,Associate,31.0,19534,Married,Own,4.24,0,Debt Consolidation,29,941,23015,7,24.34,39
A7195,12-09-2021,115585,Employed,29,60,0,963,4,0,0,11,828,106568,4366,1,12-09-2037,48,598,Associate,29.0,23446,Single,Rent,17.8,0,Debt Consolidation,27,1862,76859,1,20.81,43
A7196,13-09-2021,118235,Employed,22,36,1,878,4,0,0,26,876,16838,100325,1,13-09-2037,43,656,Bachelor,22.0,16217,Married,Rent,4.1,0,Auto,20,1252,117163,3,18.77,32
A7197,14-09-2021,79128,Employed,27,60,1,992,3,0,0,7,977,24061,41107,0,14-09-2037,45,625,Associate,27.0,21982,Divorced,Mortgage,21.3,1,Home,24,384,65168,7,23.64,54
A7198,15-09-2021,59035,Employed,13,84,2,371,2,0,0,27,182,37308,38355,1,15-09-2037,38,633,Doctorate,13.0,14387,Single,Own,14.3,0,Auto,26,1236,75663,3,25.05,36
A7199,16-09-2021,67312,Employed,38,36,0,533,4,0,0,10,3305,93962,1934,1,16-09-2037,61,636,High School,38.0,9832,Single,Mortgage,23.5,0,Other,26,883,11127,6,16.64,42
A7200,17-09-2021,33646,Employed,0,36,0,291,3,0,0,7,2240,11668,284173,0,17-09-2037,22,533,Associate,0.0,12728,Single,Rent,19.5,0,Home,21,1583,295841,3,22.44,47
A7201,18-09-2021,184873,Employed,16,36,4,299,3,0,0,29,166,6310,41995,1,18-09-2037,41,549,Bachelor,16.0,82644,Married,Other,1.52,0,Education,26,5998,48305,5,28.09,37
A7202,19-09-2021,44510,Employed,20,36,2,365,4,0,0,26,740,46469,12760,0,19-09-2037,40,593,Associate,20.0,15873,Single,Own,4.62,2,Debt Consolidation,19,9730,59229,4,18.99,XX
A7203,20-09-2021,31196,Employed,28,108,1,218,2,0,0,13,367,60898,3336,0,20-09-2037,49,577,High School,28.0,21955,Widowed,Mortgage,12.5,1,Home,28,17756,18123,4,28.79,50
A7204,21-09-2021,39031,Self-Employed,10,48,1,491,2,0,0,17,484,59903,6426,0,21-09-2037,29,525,Associate,10.0,18566,Married,Own,46.2,0,Debt Consolidation,20,4290,36398,1,28.7,59
A7205,22-09-2021,29732,Employed,0,72,3,672,4,0,0,29,2700,27277,169877,0,22-09-2037,19,609,Master,0.0,12026,Married,Rent,488.0,0,Education,19,2788,197154,4,22.71,48
A7206,23-09-2021,74069,Self-Employed,20,60,1,396,5,0,0,26,860,13993,39726,1,23-09-2037,41,589,Bachelor,20.0,23163,Divorced,Rent,3.91,1,Debt Consolidation,14,9358,53719,7,20.36,48
A7207,24-09-2021,32627,Employed,20,96,0,440,5,0,1,25,575,67838,2299,0,24-09-2037,43,534,Associate,20.0,37378,Divorced,Mortgage,394.0,2,Debt Consolidation,25,2200,38905,9,33.32,59
A7208,25-09-2021,55640,Employed,32,84,2,252,4,0,0,11,2117,11579,78198,0,25-09-2037,57,581,Bachelor,32.0,9912,Divorced,Mortgage,4.96,1,Education,21,3412,89777,0,29.32,49
A7209,26-09-2021,92476,Employed,0,48,0,418,2,0,1,28,306,4026,46309,0,26-09-2037,24,480,Bachelor,0.0,31954,Married,Mortgage,18.3,1,Home,30,17336,50335,5,31.47,54
A7210,27-09-2021,102318,Employed,31,36,0,378,0,0,0,28,547,12568,65331,1,27-09-2037,53,653,Bachelor,31.0,9633,Married,Rent,230.0,1,Education,24,2694,77899,2,20.11,34
A7211,28-09-2021,24821,Employed,45,72,0,259,3,0,0,10,588,58453,5265,0,28-09-2037,68,646,Associate,45.0,16109,Married,Own,246.0,1,Debt Consolidation,19,867,47431,6,24.97,53
A7212,29-09-2021,93250,Employed,14,36,3,295,2,0,0,1,4910,23754,149032,1,29-09-2037,35,602,High School,14.0,17355,Single,Mortgage,10.9,0,Debt Consolidation,21,1839,172786,10,24.16,42
A7213,30-09-2021,16574,Employed,0,72,2,350,1,1,0,10,4094,134336,1271,0,30-09-2037,24,542,Bachelor,0.0,19955,Widowed,Mortgage,20.4,1,Home,12,2579,71592,2,27.47,68
A7214,01-10-2021,18449,Employed,13,48,3,193,3,1,1,24,3951,38891,11953,0,01-10-2037,35,608,Associate,13.0,28603,Single,Rent,1.7,1,Education,18,3305,50844,5,19.23,66
A7215,02-10-2021,36617,Employed,17,60,0,274,2,0,0,9,929,75032,40547,0,02-10-2037,40,621,Associate,17.0,43249,Divorced,Rent,5.07,1,Home,25,3339,115579,1,23.02,54
A7216,03-10-2021,55108,Employed,24,36,2,304,3,0,0,1,1467,19516,224553,1,03-10-2037,46,460,High School,24.0,15011,Single,Rent,5.2,1,Debt Consolidation,18,2539,244069,0,23.05,39
A7217,04-10-2021,34801,Employed,7,36,0,243,5,0,0,16,615,75987,6225,0,04-10-2037,32,527,High School,7.0,44219,Divorced,Mortgage,39.5,1,Home,24,18244,60689,1,30.64,57
A7218,05-10-2021,74988,Employed,35,36,1,836,4,0,0,14,861,20806,109215,1,05-10-2037,58,634,Bachelor,35.0,9793,Single,Mortgage,18.6,2,Home,31,3715,130021,9,16.2,38
A7219,06-10-2021,33410,Employed,2,24,3,390,3,0,0,8,1778,5232,16244,0,06-10-2037,26,606,Associate,2.0,7795,Single,Mortgage,24.8,0,Home,27,8137,21476,3,17.92,49
A7220,07-10-2021,15000,Employed,0,36,3,265,5,0,0,20,4651,25315,45518,0,07-10-2037,19,521,High School,0.0,34221,Widowed,Mortgage,12.0,1,Auto,25,2683,70833,5,27.44,59
A7221,08-10-2021,36606,Employed,31,60,3,765,4,0,1,28,6849,2029,192070,0,08-10-2037,53,513,High School,31.0,12692,Married,Mortgage,4.66,1,Education,19,6543,194099,3,28.89,62
A7222,09-10-2021,16343,Employed,0,36,1,1059,3,0,0,2,3200,64514,7138,0,09-10-2037,18,574,High School,0.0,12293,Single,Mortgage,9.85,2,Home,22,1530,17645,10,19.63,57
A7223,10-10-2021,52558,Employed,14,36,1,393,3,0,0,10,1955,32429,43088,0,10-10-2037,37,635,Associate,14.0,32760,Single,Other,3.31,2,Debt Consolidation,24,2976,75517,5,19.61,49
A7224,11-10-2021,29236,Employed,56,48,1,225,6,0,1,6,676,25818,40679,0,11-10-2037,77,616,Bachelor,56.0,55059,Single,Own,10.1,1,Education,22,1501,66497,4,25.94,64
A7225,12-10-2021,49398,Employed,18,60,1,242,3,0,1,27,451,24073,67171,0,12-10-2037,39,505,High School,18.0,18826,Married,Rent,5.11,0,Debt Consolidation,23,1606,91244,5,26.39,56
A7226,13-10-2021,104371,Employed,3,24,0,214,1,0,0,10,437,59326,98777,1,13-10-2037,26,535,Associate,3.0,20352,Single,Rent,40.0,1,Debt Consolidation,22,412,158103,7,21.13,40
A7227,14-10-2021,15000,Employed,15,60,0,333,2,0,0,11,4228,37567,207037,0,14-10-2037,39,502,High School,,12109,Single,Rent,2.76,0,Auto,18,4181,244604,6,29.46,50
A7228,15-10-2021,15000,Employed,13,12,2,694,3,0,0,9,3474,13442,20155,0,15-10-2037,39,526,High School,13.0,24040,Single,Own,7.39,0,Debt Consolidation,20,2691,33597,7,27.12,60
A7229,16-10-2021,53698,Unemployed,22,24,2,855,3,0,0,26,302,137052,4439,0,16-10-2037,41,612,Master,22.0,24354,Married,Own,38.5,1,Home,31,2216,141491,3,20.0,XX
A7230,17-10-2021,104727,Employed,24,12,1,358,6,0,0,26,799,15770,27864,1,17-10-2037,47,477,Bachelor,24.0,17313,Single,Mortgage,1.82,1,Home,29,3702,43634,6,25.0,40
A7231,18-10-2021,48893,Employed,4,24,2,406,1,0,0,23,216,8790,12674,0,18-10-2037,27,616,Bachelor,4.0,22891,Married,Mortgage,24.4,0,Debt Consolidation,18,992,21464,3,19.22,50
A7232,19-10-2021,34688,Employed,37,36,3,601,4,0,0,29,1590,144326,3080,0,19-10-2037,60,517,High School,37.0,27235,Married,Mortgage,6.21,0,Education,27,5370,41430,4,22.65,59
A7233,20-10-2021,24671,Employed,17,48,3,473,3,0,0,24,1178,6978,36551,0,20-10-2037,42,634,Associate,17.0,25993,Divorced,Mortgage,380.0,2,Debt Consolidation,31,4220,43529,4,21.8,55
A7234,21-10-2021,80212,Employed,24,60,1,379,1,0,0,10,1208,3544,19559,0,21-10-2037,48,598,Associate,24.0,22053,Married,Rent,67.8,4,Home,23,5689,23103,7,21.96,56
A7235,22-10-2021,126079,Employed,11,120,0,241,5,0,1,14,591,10741,7609,0,22-10-2037,32,621,Bachelor,11.0,35528,Married,Mortgage,3.77,1,Debt Consolidation,14,13948,18350,6,25.21,57
A7236,23-10-2021,20337,Employed,35,48,1,441,6,0,1,14,673,136062,3837,0,23-10-2037,55,655,Bachelor,35.0,10859,Married,Own,5.23,0,Debt Consolidation,25,856,60542,4,19.99,55
A7237,24-10-2021,64963,Unemployed,13,72,0,437,2,0,0,17,1135,237516,6440,0,24-10-2037,36,611,Bachelor,13.0,31598,Divorced,Mortgage,40.5,3,Education,28,13800,16066,13,26.93,51
A7238,25-10-2021,198026,Employed,19,48,3,359,3,0,0,11,3275,112614,1435,1,25-10-2037,43,478,High School,19.0,33674,Married,Rent,18.0,1,Auto,25,3182,114049,7,24.34,37
A7239,26-10-2021,37391,Employed,5,72,4,240,5,0,0,18,434,12516,280130,0,26-10-2037,28,559,Associate,5.0,19002,Single,Own,33.8,0,Auto,35,5464,292646,4,30.54,45
A7240,27-10-2021,47953,Employed,9,60,0,717,5,0,0,22,761,75058,4128,0,27-10-2037,28,613,Master,9.0,9173,Married,Rent,31.7,1,Home,28,17450,40233,6,19.25,50
A7241,28-10-2021,56809,Self-Employed,28,60,1,473,3,0,1,6,4057,22796,361735,1,28-10-2037,48,612,Bachelor,28.0,16006,Married,Mortgage,3.38,2,Debt Consolidation,31,15044,384531,5,21.98,41
A7242,29-10-2021,32485,Employed,10,48,3,342,4,0,0,14,1505,17793,66487,0,29-10-2037,34,544,High School,10.0,17991,Single,Mortgage,47.7,1,Home,24,787,84280,6,19.27,56
A7243,30-10-2021,85895,Employed,7,84,0,452,3,0,1,17,393,344667,5395,0,30-10-2037,29,494,Associate,7.0,20434,Married,Mortgage,400.0,1,Other,26,1885,4214,3,31.23,64
A7244,31-10-2021,145591,Self-Employed,9,36,0,236,7,0,1,5,1526,29946,8284,1,31-10-2037,32,582,Bachelor,9.0,12178,Divorced,Rent,2.01,0,Debt Consolidation,29,1823,10806,4,20.49,48
A7245,01-11-2021,17742,Employed,23,60,0,434,2,0,0,24,144,7162,86545,0,01-11-2037,48,632,High School,23.0,47336,Single,Other,19.6,0,Auto,26,2913,93707,10,21.87,XX
A7246,02-11-2021,20880,Employed,12,96,2,536,1,0,0,21,1486,8191,45362,0,02-11-2037,32,519,Bachelor,12.0,15660,Single,Other,13.5,0,Other,18,398,53553,5,32.32,51
A7247,03-11-2021,121532,Employed,16,24,1,682,4,0,0,16,1496,26676,127726,1,03-11-2037,38,522,Doctorate,16.0,12917,Divorced,Mortgage,6.15,1,Debt Consolidation,27,1461,154402,6,27.15,41
A7248,04-11-2021,56921,Employed,19,36,2,534,4,0,0,21,702,5050,9368,0,04-11-2037,40,577,Associate,19.0,17954,Single,Own,19.0,2,Auto,19,3896,14418,3,20.85,55
A7249,05-11-2021,53632,Employed,0,36,1,507,6,0,0,15,864,25712,21312,0,05-11-2037,18,584,High School,0.0,39739,Divorced,Mortgage,14.5,3,Education,18,2403,47024,5,21.84,51
A7250,06-11-2021,56859,Employed,0,48,2,312,4,0,0,26,327,68830,4396,0,06-11-2037,22,431,Bachelor,0.0,46612,Married,Own,1.49,0,Auto,18,1826,20742,8,34.41,51
A7251,07-11-2021,43933,Employed,24,60,1,855,2,0,1,15,215,56256,35371,0,07-11-2037,44,561,High School,24.0,35275,Divorced,Mortgage,46.8,2,Debt Consolidation,32,311,91627,6,25.43,58
A7252,08-11-2021,49316,Unemployed,9,12,2,176,4,0,0,7,1231,211203,3398,0,08-11-2037,31,466,High School,9.0,32959,Divorced,Rent,5.86,1,Home,27,1205,45091,4,26.73,56
A7253,09-11-2021,33603,Employed,28,60,1,327,7,0,0,20,935,21894,329560,0,09-11-2037,52,602,High School,28.0,28209,Single,Mortgage,3.62,2,Debt Consolidation,20,1319,351454,10,24.29,42
A7254,10-11-2021,40534,Employed,32,72,1,736,5,0,0,4,4241,42161,471060,0,10-11-2037,51,592,High School,32.0,25755,Divorced,Rent,2.89,0,Auto,24,6521,513221,4,25.66,XX
A7255,11-11-2021,44399,Employed,26,48,2,505,0,0,0,20,503,3441,45872,0,11-11-2037,48,573,Master,26.0,31970,Single,Mortgage,6.31,1,Home,27,286,49313,5,23.26,55
A7256,12-11-2021,55467,Employed,41,36,0,209,1,0,0,10,2447,32558,21087,1,12-11-2037,61,677,Bachelor,41.0,15902,Single,Mortgage,15.7,2,Debt Consolidation,22,14571,53645,8,15.19,36
A7257,13-11-2021,65085,Employed,18,48,5,243,4,0,0,20,153,9911,61439,0,13-11-2037,39,574,Associate,18.0,32670,Married,Rent,2.2,1,Home,25,2928,71350,6,27.51,XX
A7258,14-11-2021,67261,Employed,29,60,3,329,2,0,1,1,2548,10307,167617,1,14-11-2037,47,588,Master,29.0,9798,Widowed,Rent,26.4,0,Home,23,307,177924,3,21.26,49
A7259,15-11-2021,16090,Employed,7,96,3,678,2,0,0,11,532,41432,4543,0,15-11-2037,32,620,Bachelor,7.0,19560,Married,Mortgage,8.5,2,Home,23,6862,39274,7,21.43,50
A7260,16-11-2021,53665,Employed,47,96,1,575,3,0,0,6,1181,47032,2452,0,16-11-2037,69,657,Associate,47.0,16021,Married,Rent,6.71,1,Debt Consolidation,20,2752,45819,2,21.73,48
A7261,17-11-2021,47294,Employed,42,36,2,325,2,0,0,1,633,41550,10833,0,17-11-2037,63,636,High School,42.0,18644,Married,Own,4.01,3,Debt Consolidation,12,956,52383,4,17.69,53
A7262,18-11-2021,136719,Employed,17,24,0,427,1,0,0,2,1172,26227,122378,1,18-11-2037,40,523,Bachelor,17.0,30220,Married,Mortgage,279.0,3,Auto,20,1898,148605,5,23.71,41
A7263,19-11-2021,40818,Employed,24,108,1,635,3,0,0,9,146,9525,44354,0,19-11-2037,44,610,Associate,24.0,11239,Married,Mortgage,5.23,2,Other,24,2035,53879,7,26.73,XX
A7264,20-11-2021,64089,Employed,36,48,3,634,3,0,0,9,3951,46066,10867,0,20-11-2037,56,586,Associate,36.0,22970,Married,Mortgage,3.11,2,Home,27,6788,16366,7,22.84,53
A7265,21-11-2021,36957,Employed,12,12,0,536,3,0,0,20,921,14520,7307,0,21-11-2037,38,591,High School,12.0,27975,Married,Own,6.55,0,Home,27,20906,21827,3,21.07,53
A7266,22-11-2021,73598,Self-Employed,6,24,2,735,4,0,0,19,1607,15635,73064,0,22-11-2037,32,588,High School,6.0,13715,Married,Rent,295.0,1,Education,25,660,88699,6,21.97,59
A7267,23-11-2021,30128,Employed,29,84,1,458,1,0,0,19,430,54889,9513,0,23-11-2037,50,623,Bachelor,29.0,24501,Married,Own,32.5,2,Auto,25,2792,41014,2,24.91,50
A7268,24-11-2021,25476,Employed,15,72,1,1069,2,0,0,24,2497,8055,82843,0,24-11-2037,40,578,High School,,28673,Single,Rent,3.61,1,Auto,32,5894,90898,6,24.7,56
A7269,25-11-2021,31028,Employed,19,24,0,477,5,0,0,28,2029,46020,51623,0,25-11-2037,42,618,Bachelor,19.0,17656,Single,Other,30.4,1,Home,18,1407,97643,3,16.61,54
A7270,26-11-2021,40979,Employed,9,36,1,260,0,1,0,22,612,10689,35901,0,26-11-2037,29,606,High School,9.0,13243,Married,Rent,26.2,1,Home,26,9271,46590,1,21.45,68
A7271,27-11-2021,16037,Employed,0,60,0,674,3,0,0,26,656,71000,1494,0,27-11-2037,19,580,Bachelor,0.0,38446,Widowed,Own,18.8,0,Debt Consolidation,30,7414,16399,5,26.79,55
A7272,28-11-2021,108352,Employed,16,60,0,329,1,0,0,26,2366,12842,33294,1,28-11-2037,42,557,Associate,16.0,23661,Divorced,Rent,45.2,1,Other,30,4009,46136,7,24.38,43
A7273,29-11-2021,68805,Self-Employed,30,60,0,402,5,0,0,16,492,13207,46859,1,29-11-2037,50,513,Bachelor,30.0,11352,Divorced,Mortgage,41.3,3,Debt Consolidation,19,1670,60066,5,26.59,43
A7274,30-11-2021,54516,Self-Employed,10,12,1,482,1,0,0,4,3702,6071,27060,0,30-11-2037,37,560,High School,10.0,15453,Married,Mortgage,28.0,2,Auto,28,2578,33131,4,17.65,56
A7275,01-12-2021,196147,Employed,36,96,4,418,2,0,0,22,427,18812,110443,1,01-12-2037,57,570,High School,36.0,30967,Divorced,Rent,3.99,1,Home,16,1966,129255,4,27.63,40
A7276,02-12-2021,28613,Self-Employed,5,24,1,675,2,0,0,9,214,18609,11431,0,02-12-2037,31,523,High School,5.0,15409,Divorced,Own,3.0,1,Education,23,6448,30040,4,23.3,56
A7277,03-12-2021,70160,Employed,5,60,0,1073,2,0,0,29,1521,20858,4154,1,03-12-2037,27,580,Bachelor,5.0,12625,Single,Own,39.3,1,Education,25,2613,15804,5,21.68,40
A7278,04-12-2021,67512,Employed,15,24,1,521,1,0,0,1,4570,56237,6417,0,04-12-2037,39,564,High School,,19696,Single,Mortgage,2.07,1,Education,21,6821,22471,2,22.93,62
A7279,05-12-2021,112788,Employed,14,48,2,228,1,0,0,21,230,11154,17213,1,05-12-2037,39,625,Bachelor,14.0,11915,Single,Own,3.29,0,Debt Consolidation,25,6615,28367,6,20.49,41
A7280,06-12-2021,68612,Employed,24,36,3,580,4,1,0,10,2341,66836,2942,0,06-12-2037,49,596,High School,24.0,16491,Widowed,Other,339.0,2,Home,23,6191,55718,4,23.12,64
A7281,07-12-2021,40508,Employed,9,72,2,257,2,0,0,21,953,37104,111363,0,07-12-2037,30,597,Master,9.0,35085,Married,Mortgage,5.78,0,Auto,13,2772,148467,4,27.55,XX
A7282,08-12-2021,74267,Employed,35,72,3,473,1,0,0,18,1396,12687,13005,0,08-12-2037,56,638,Associate,35.0,30586,Married,Mortgage,35.3,0,Debt Consolidation,22,4482,25692,0,20.19,51
A7283,09-12-2021,29854,Employed,41,60,0,322,2,0,0,11,4283,31709,15892,0,09-12-2037,63,604,High School,41.0,34238,Widowed,Mortgage,40.7,1,Debt Consolidation,25,296,47601,5,26.62,54
A7284,10-12-2021,30316,Employed,19,48,0,423,4,0,1,19,2784,71739,5513,0,10-12-2037,39,550,High School,19.0,22660,Married,Rent,2.93,1,Auto,28,7677,71377,7,26.72,59
A7285,11-12-2021,42850,Employed,31,48,1,538,3,0,1,3,740,150838,3816,0,11-12-2037,54,593,Associate,31.0,12429,Married,Rent,2.65,2,Education,18,699,28114,2,20.24,60
A7286,12-12-2021,48493,Employed,6,48,3,458,1,0,0,8,488,12625,88957,0,12-12-2037,27,499,Master,6.0,20415,Married,Mortgage,19.1,2,Home,26,2053,101582,3,30.23,53
A7287,13-12-2021,29804,Employed,27,72,3,340,1,0,0,8,600,3907,87154,0,13-12-2037,52,619,High School,27.0,30960,Married,Rent,2.22,2,Other,24,1134,91061,1,23.62,48
A7288,14-12-2021,16100,Employed,31,84,0,2192,3,0,0,13,5108,34952,95466,0,14-12-2037,52,567,Bachelor,31.0,13566,Single,Other,3.13,0,Other,21,1873,130418,1,24.22,50
A7289,15-12-2021,62362,Employed,31,60,1,493,4,0,0,23,2525,23815,5186,0,15-12-2037,50,560,Associate,31.0,44924,Single,Mortgage,330.0,0,Auto,25,8039,12611,5,29.17,56
A7290,16-12-2021,65548,Self-Employed,14,60,0,641,4,0,0,27,236,72956,8236,0,16-12-2037,39,568,Master,14.0,36242,Married,Mortgage,30.8,0,Home,24,425,57247,2,26.37,59
A7291,17-12-2021,55421,Self-Employed,0,24,0,236,6,0,0,10,164,5717,25392,1,17-12-2037,18,596,Master,0.0,9992,Married,Mortgage,3.28,2,Auto,29,1168,31109,4,18.79,44
A7292,18-12-2021,147420,Employed,9,96,3,487,4,0,0,9,1951,31053,6154,1,18-12-2037,32,569,Doctorate,9.0,15256,Married,Other,4.82,0,Other,20,339,17225,8,28.91,40
A7293,19-12-2021,16263,Employed,7,84,0,551,4,0,1,15,1645,68585,118100,0,19-12-2037,32,553,High School,7.0,15732,Married,Mortgage,36.1,0,Auto,26,8245,186685,9,25.97,60
A7294,20-12-2021,103920,Employed,4,36,3,209,5,0,0,8,1400,21136,191847,1,20-12-2037,28,575,Bachelor,4.0,15307,Single,Rent,25.5,0,Debt Consolidation,31,5026,212983,7,19.77,38
A7295,21-12-2021,154600,Employed,20,72,2,377,2,0,0,19,614,40397,128588,1,21-12-2037,41,562,High School,20.0,18232,Single,Mortgage,7.76,3,Debt Consolidation,18,2640,168985,7,27.35,36
A7296,22-12-2021,145864,Employed,12,120,1,454,3,0,0,10,1564,8330,33051,0,22-12-2037,34,541,Associate,12.0,10332,Married,Mortgage,4.42,1,Education,22,2837,41381,7,33.52,51
A7297,23-12-2021,36472,Employed,10,24,2,468,2,0,0,7,405,7844,9347,0,23-12-2037,30,471,Bachelor,10.0,20956,Married,Rent,35.0,0,Education,22,1759,17191,8,28.07,XX
A7298,24-12-2021,57461,Employed,7,48,1,208,1,0,0,5,348,40722,63589,0,24-12-2037,27,551,Associate,7.0,25441,Single,Mortgage,8.05,2,Other,25,446,104311,2,24.39,59
A7299,25-12-2021,28931,Employed,7,12,0,430,4,0,0,15,1016,11711,91432,0,25-12-2037,31,599,Bachelor,7.0,44424,Divorced,Other,56.4,1,Home,22,1683,103143,7,19.94,51
A7300,26-12-2021,49045,Self-Employed,30,72,0,794,2,0,0,18,480,65878,7995,0,26-12-2037,53,603,Doctorate,30.0,21709,Single,Rent,659.0,2,Auto,28,975,17486,6,22.84,58
A7301,27-12-2021,122286,Employed,8,48,0,284,4,0,0,14,246,28359,1245,1,27-12-2037,32,546,Master,8.0,12089,Married,Rent,30.7,1,Education,23,779,29604,2,22.48,38
A7302,28-12-2021,70632,Employed,8,84,2,1248,3,0,1,25,2816,3365,15563,0,28-12-2037,33,550,Associate,8.0,42385,Married,Own,17.5,1,Home,22,1856,18928,5,28.26,59
A7303,29-12-2021,75275,Employed,10,96,1,528,5,0,0,11,196,13461,5079,0,29-12-2037,34,604,Bachelor,10.0,25834,Single,Mortgage,25.9,1,Home,18,1415,13740,8,22.01,49
A7304,30-12-2021,23224,Employed,20,84,2,347,0,0,0,27,1439,42775,4356,0,30-12-2037,44,616,High School,20.0,16141,Married,Rent,32.3,1,Debt Consolidation,25,10433,21099,7,27.71,53
A7305,31-12-2021,20111,Employed,27,36,4,595,2,0,0,29,2249,10295,7455,0,31-12-2037,45,573,Associate,27.0,21179,Single,Rent,33.5,0,Auto,25,5274,17750,7,20.27,58
A7306,01-01-2022,78999,Self-Employed,0,84,1,197,2,0,1,20,415,59443,7721,0,01-01-2038,18,516,Bachelor,0.0,7190,Divorced,Rent,58.4,2,Debt Consolidation,25,3771,26088,6,27.54,58
A7307,02-01-2022,78441,Unemployed,28,36,1,240,3,0,0,27,1914,45575,98562,1,02-01-2038,52,551,Bachelor,28.0,18796,Single,Rent,2.71,2,Home,20,3301,144137,3,23.23,42
A7308,03-01-2022,50023,Employed,37,24,3,297,2,0,0,23,733,13792,85210,0,03-01-2038,57,639,Master,37.0,17079,Married,Rent,42.9,0,Auto,23,2655,99002,3,19.21,46
A7309,04-01-2022,101410,Employed,4,96,0,720,1,0,0,7,1201,42205,10382,0,04-01-2038,27,561,High School,4.0,23719,Married,Mortgage,20.1,1,Debt Consolidation,39,1313,10851,3,30.71,54
A7310,05-01-2022,68394,Employed,4,72,1,295,4,0,0,23,919,3799,243413,1,05-01-2038,28,623,Master,4.0,12047,Married,Mortgage,22.5,3,Home,24,4037,247212,7,22.85,34
A7311,06-01-2022,24837,Employed,11,84,1,323,1,0,0,3,476,52462,8002,0,06-01-2038,34,581,Bachelor,11.0,22674,Married,Rent,3.67,0,Debt Consolidation,17,5316,41821,5,25.05,63
A7312,07-01-2022,15000,Unemployed,7,96,2,286,1,0,0,20,736,244068,5074,0,07-01-2038,30,585,High School,7.0,10933,Married,Mortgage,933.0,0,Debt Consolidation,20,7990,87165,4,25.36,54
A7313,08-01-2022,66093,Employed,18,48,2,526,2,0,1,5,3899,6109,109474,0,08-01-2038,42,598,Associate,18.0,30836,Married,Other,17.1,0,Other,28,6109,115583,3,21.64,53
A7314,09-01-2022,32211,Self-Employed,0,60,1,286,2,0,0,21,794,40667,68753,0,09-01-2038,18,505,Associate,0.0,30911,Married,Mortgage,1.88,2,Home,25,944,109420,3,29.76,51
A7315,10-01-2022,36907,Employed,6,120,0,529,5,0,0,10,2736,72184,8516,0,10-01-2038,26,591,Associate,6.0,27474,Married,Other,13.7,1,Auto,19,4873,27630,5,30.46,54
A7316,11-01-2022,34571,Self-Employed,34,96,0,653,6,0,0,27,318,99243,208915,0,11-01-2038,58,571,High School,34.0,33650,Married,Own,24.1,2,Home,17,1854,308158,4,22.65,50
A7317,12-01-2022,108309,Employed,5,60,4,665,4,0,0,22,1420,113159,3620,1,12-01-2038,28,529,Bachelor,5.0,17662,Married,Own,28.7,0,Home,18,662,8386,5,26.58,44
A7318,13-01-2022,76844,Employed,34,24,3,488,3,0,0,3,3417,13077,41041,0,13-01-2038,54,604,High School,34.0,37350,Single,Mortgage,4.38,0,Home,19,10469,54118,5,18.14,53
A7319,14-01-2022,46734,Employed,19,60,1,447,4,0,1,19,752,50907,1297,0,14-01-2038,44,548,Master,19.0,11318,Single,Mortgage,6.54,1,Education,19,704,34303,5,25.2,59
A7320,15-01-2022,45262,Employed,0,96,2,192,6,0,0,12,379,39483,108747,0,15-01-2038,18,551,Master,0.0,21381,Married,Mortgage,33.6,1,Home,27,980,148230,3,30.43,53
A7321,16-01-2022,62488,Employed,27,72,0,585,2,1,0,6,1205,6458,223975,0,16-01-2038,47,557,Associate,27.0,17628,Married,Mortgage,1.1,2,Education,20,17075,230433,5,23.54,59
A7322,17-01-2022,99416,Employed,17,60,4,349,2,0,0,10,3311,9222,110977,0,17-01-2038,38,621,High School,17.0,35844,Married,Own,18.8,0,Debt Consolidation,23,5894,120199,4,25.36,41
A7323,18-01-2022,53708,Employed,13,24,0,236,2,0,0,28,243,56066,409228,1,18-01-2038,34,596,Bachelor,13.0,28310,Divorced,Mortgage,17.2,0,Auto,24,10371,465294,4,19.69,34
A7324,19-01-2022,40099,Employed,21,60,0,158,3,0,0,13,755,22548,271468,0,19-01-2038,42,589,Bachelor,21.0,30913,Widowed,Mortgage,4.78,1,Debt Consolidation,27,1214,294016,4,26.95,50
A7325,20-01-2022,28890,Employed,22,36,1,836,4,0,0,22,774,35561,86253,0,20-01-2038,45,618,Master,22.0,13742,Married,Other,8.54,2,Education,18,28786,121814,3,20.82,50
A7326,21-01-2022,52672,Employed,27,72,1,253,4,0,0,5,2341,113221,2109,0,21-01-2038,48,566,High School,27.0,27727,Married,Mortgage,7.57,1,Debt Consolidation,25,3666,16388,5,20.77,51
