ID,ApplicationDate,AnnualIncome,EmploymentStatus,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,Experience,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
A9217,2019-03-27,30143,Employed,48,4,262,5,0,0,8,22501,79363,9793,0,54,624,High School,44840,Married,Mortgage,3.05,1,Debt Consolidation,15,3387,69128,4,25.24,55.0,33.0,2511.92,1492.77,69.86
A9218,2019-03-28,113269,Employed,96,3,435,1,0,0,3,4624,14639,35599,0,43,608,Master,36147,Married,Own,21.2,0,Auto,24,2822,50238,7,28.93,51.0,23.0,9439.08,969.97,14.88
A9219,2019-03-29,45111,Employed,72,1,306,1,0,0,8,158,159235,2365,0,29,569,Doctorate,22071,Married,Own,4.23,0,Auto,31,285,21146,1,27.07,53.0,9.0,3759.25,622.87,24.71
A9220,2019-03-30,127796,Employed,36,4,289,6,0,0,19,1735,43088,13570,1,35,526,High School,18064,Married,Mortgage,5.27,0,Auto,31,2092,56658,7,27.58,39.0,13.0,10649.67,743.1,9.69
A9221,2019-03-31,53651,Employed,48,1,840,6,0,1,17,3517,18004,12010,0,43,566,Bachelor,58459,Divorced,Rent,1.4,0,Auto,20,9328,30014,4,27.32,55.0,19.0,4470.92,2014.74,63.85
A9222,2019-04-01,52889,Employed,36,0,362,3,0,0,12,2869,223241,1702,0,37,594,Associate,33810,Widowed,Mortgage,14.2,0,Education,21,4728,101471,3,26.61,53.0,14.0,4407.42,1373.24,39.37
A9223,2019-04-02,206381,Employed,48,1,573,2,0,0,28,235,22136,40632,1,51,594,Associate,45207,Married,Own,2.5,0,Debt Consolidation,26,5856,62768,5,21.76,44.0,31.0,17198.42,1418.41,11.58
A9224,2019-04-03,55386,Employed,12,1,297,1,0,0,8,1301,39915,88340,0,21,569,Associate,14107,Married,Other,4.57,0,Other,31,20978,128255,6,21.18,54.0,0.0,4615.5,1314.77,34.92
A9225,2019-04-04,19548,Employed,48,3,288,4,0,0,28,432,34166,207443,0,22,566,High School,18251,Single,Mortgage,23.1,2,Home,20,6407,241609,4,24.36,48.0,0.0,1629.0,598.65,54.43
A9226,2019-04-05,21899,Employed,60,0,446,5,1,0,19,1231,14088,72925,0,42,538,High School,23930,Single,Rent,1.8,0,Auto,29,2819,87013,3,26.39,61.0,18.0,1824.92,722.01,64.0
A9227,2019-04-06,39897,Self-Employed,48,2,173,4,0,0,29,662,17139,47590,0,34,529,Bachelor,25161,Divorced,Own,3.07,0,Other,24,1013,64729,11,22.69,60.0,9.0,3324.75,802.18,29.33
A9228,2019-04-07,57024,Employed,96,5,298,2,0,0,2,1008,27914,54227,0,32,626,High School,17841,Divorced,Rent,6.48,1,Other,18,2029,82141,5,22.43,51.0,13.0,4752.0,401.3,14.72
A9229,2019-04-08,84052,Employed,36,0,313,1,0,0,3,263,16481,28416,0,18,585,Bachelor,29567,Divorced,Own,14.9,1,Home,28,691,44897,2,23.5,51.0,0.0,7004.33,1152.25,20.92
A9230,2019-04-09,19744,Employed,48,4,810,1,0,1,28,783,31134,2994,0,40,546,Associate,6711,Single,Own,3.09,1,Debt Consolidation,30,8796,34128,5,23.83,58.0,16.0,1645.33,218.16,62.49
A9231,2019-04-10,60708,Employed,96,0,666,5,0,0,24,896,12122,41736,0,39,615,Master,14761,Widowed,Rent,4.2,1,Education,25,979,53858,5,26.92,50.0,18.0,5059.0,375.81,20.59
A9232,2019-04-11,127246,Employed,72,1,421,2,1,0,10,416,164503,3885,0,47,610,Bachelor,29496,Married,Mortgage,11.6,0,Auto,24,1221,36214,4,23.75,60.0,25.0,10603.83,772.07,11.25
A9233,2019-04-12,56716,Employed,24,0,654,1,0,0,23,119,7620,298909,0,40,515,Bachelor,57272,Married,Mortgage,2.06,2,Home,16,3677,306529,3,30.91,43.0,18.0,4726.33,3229.13,82.16
A9234,2019-04-13,102571,Employed,72,2,639,3,0,1,1,4508,6340,8478,0,38,559,High School,8306,Married,Rent,30.8,0,Debt Consolidation,23,3913,14818,0,22.38,63.0,18.0,8547.58,210.58,9.94
A9235,2019-04-14,17522,Self-Employed,60,5,986,4,0,0,25,705,29876,35559,0,54,593,High School,15575,Widowed,Other,3.15,3,Other,25,7616,65435,1,26.34,55.0,32.0,1460.17,469.46,99.68
A9236,2019-04-15,44988,Self-Employed,12,2,448,2,0,0,4,434,30276,6448,0,24,594,Doctorate,36479,Single,Rent,1.22,1,Other,21,10505,36724,6,22.76,60.0,0.0,3749.0,3427.59,103.38
A9237,2019-04-16,49840,Employed,84,0,372,0,0,0,16,1170,10406,223980,0,46,606,Associate,21239,Married,Mortgage,46.7,2,Debt Consolidation,29,4824,234386,3,24.81,47.0,22.0,4153.33,535.02,21.84
A9238,2019-04-17,58329,Employed,60,1,589,4,0,1,14,574,116927,2002,0,19,599,Associate,28520,Married,Mortgage,43.6,0,Home,24,2025,102415,8,22.85,57.0,0.0,4860.75,801.54,28.61
A9239,2019-04-18,27902,Employed,84,4,357,0,0,0,23,386,10819,2273,0,29,568,Master,52674,Single,Mortgage,31.6,1,Auto,27,1192,10120,7,25.93,60.0,4.0,2325.17,1364.75,74.05
A9240,2019-04-19,47899,Employed,96,0,205,6,0,0,29,2352,53224,4727,0,25,517,High School,28708,Widowed,Mortgage,3.9,0,Debt Consolidation,17,24166,57951,4,31.46,51.0,2.0,3991.58,821.09,25.71
A9241,2019-04-20,66435,Employed,12,1,569,3,0,0,15,1342,13417,682561,1,49,590,Bachelor,24042,Married,Rent,43.6,2,Education,30,4937,695978,4,17.63,36.0,26.0,5536.25,2199.94,50.01
A9242,2019-04-21,38826,Employed,36,0,144,3,0,0,28,5728,210731,9049,1,39,571,High School,11829,Married,Own,32.6,2,Debt Consolidation,28,2012,202417,5,20.23,44.0,16.0,3235.5,441.0,18.08
A9243,2019-04-22,69763,Employed,60,1,219,3,0,0,10,1799,3608,24088,1,39,529,Associate,11564,Married,Rent,8.11,1,Auto,18,2156,27696,1,25.56,44.0,18.0,5813.58,343.23,9.67
A9244,2019-04-23,37899,Employed,84,1,177,2,0,1,25,236,16693,58566,0,26,497,High School,23215,Divorced,Own,7.26,0,Education,17,17695,75259,1,29.56,54.0,6.0,3158.25,656.93,26.4
A9245,2019-04-24,28306,Self-Employed,60,1,428,3,0,0,1,3089,95910,2268,0,36,582,High School,18475,Divorced,Mortgage,729.0,1,Auto,29,684,42825,5,27.89,60.0,15.0,2358.83,574.01,42.48
A9246,2019-04-25,44750,Employed,36,0,837,2,0,0,18,1115,7674,17610,0,30,591,Associate,15416,Married,Rent,3.63,1,Education,20,5136,25284,2,18.88,53.0,8.0,3729.17,564.15,37.57
A9247,2019-04-26,27596,Employed,36,1,318,3,0,0,2,474,21651,63342,0,44,581,Bachelor,23064,Divorced,Mortgage,23.1,1,Home,22,778,84993,2,21.91,54.0,23.0,2299.67,879.75,52.08
A9248,2019-04-27,21943,Employed,60,2,316,4,0,0,17,442,23268,349805,1,28,586,Doctorate,20965,Single,Mortgage,2.9,2,Home,26,768,373073,9,18.71,40.0,5.0,1828.58,540.5,46.84
A9249,2019-04-28,72033,Unemployed,72,1,639,5,0,0,13,578,32124,127160,0,55,628,Bachelor,21424,Single,Rent,21.7,1,Education,21,3679,159284,6,22.72,51.0,32.0,6002.75,547.5,19.77
A9250,2019-04-29,15000,Employed,96,1,249,2,0,0,26,306,70064,8417,0,19,500,Associate,19907,Single,Mortgage,37.2,0,Auto,22,25669,25975,5,26.05,58.0,0.0,1250.0,495.15,59.53
A9251,2019-04-30,43292,Employed,60,3,539,4,0,0,6,1913,24095,36793,0,30,571,Bachelor,26030,Married,Mortgage,25.2,1,Debt Consolidation,24,732,60888,2,22.44,61.0,7.0,3607.67,725.45,35.05
A9252,2019-05-01,84672,Employed,72,3,373,1,0,0,26,589,20038,49939,1,60,596,Bachelor,27638,Single,Own,8.02,0,Education,19,7475,69977,5,21.16,40.0,35.0,7056.0,680.72,14.93
A9253,2019-05-02,46250,Employed,60,2,340,2,0,0,1,1529,20539,106031,0,34,594,Associate,12376,Married,Own,20.6,1,Home,31,2437,126570,3,24.64,57.0,12.0,3854.17,360.64,18.18
A9254,2019-05-03,148291,Self-Employed,60,2,447,5,0,0,23,1420,43719,113103,1,24,517,High School,38419,Married,Own,4.51,1,Debt Consolidation,17,5803,156822,7,30.59,43.0,0.0,12357.58,1256.94,13.79
A9255,2019-05-04,59684,Self-Employed,48,1,223,2,0,0,18,271,22881,45121,1,42,581,Bachelor,10636,Married,Other,2.75,0,Debt Consolidation,34,2847,68002,5,22.64,44.0,18.0,4973.67,338.81,11.3
A9256,2019-05-05,35743,Employed,12,2,717,3,0,0,12,2772,16465,6797,0,34,619,Bachelor,28030,Single,Mortgage,7.22,1,Debt Consolidation,25,6307,23262,5,18.65,54.0,9.0,2978.58,2578.47,110.64
A9257,2019-05-06,81316,Unemployed,60,1,322,2,0,0,6,902,53052,85098,1,29,594,Doctorate,20601,Married,Rent,155.0,1,Education,24,3071,138150,5,19.05,45.0,3.0,6776.33,534.97,12.65
A9258,2019-05-07,27331,Employed,60,1,297,2,0,1,22,1116,17613,201112,0,26,618,Master,29373,Married,Rent,9.38,2,Home,20,1487,218725,5,21.87,50.0,2.0,2277.58,809.08,48.56
A9259,2019-05-08,110189,Self-Employed,48,4,374,1,0,0,14,767,8179,51310,0,73,633,Associate,42711,Single,Other,1.3,1,Auto,20,3690,59489,5,22.73,46.0,50.0,9182.42,1362.64,18.91
A9260,2019-05-09,39592,Self-Employed,48,3,581,4,0,0,16,1020,38002,6387,0,36,627,Bachelor,29302,Married,Rent,21.8,2,Education,13,1426,15446,9,20.63,59.0,13.0,3299.33,901.54,44.93
A9261,2019-05-10,54807,Employed,24,3,237,4,0,0,6,1400,8734,136129,0,18,470,Associate,24023,Single,Own,16.4,2,Home,25,1272,144863,3,24.14,53.0,0.0,4567.25,1271.8,33.04
A9262,2019-05-11,66641,Employed,36,3,298,2,0,0,11,2266,24341,22266,0,57,619,High School,18768,Married,Own,34.3,0,Home,27,4664,46607,3,21.28,53.0,36.0,5553.42,709.79,18.15
A9263,2019-05-12,74186,Employed,48,3,231,4,0,0,25,409,11301,10685,0,47,455,Bachelor,16467,Divorced,Rent,3.02,1,Debt Consolidation,26,4992,12187,8,34.07,58.0,23.0,6182.17,632.52,13.97
A9264,2019-05-13,44297,Employed,48,2,216,2,0,0,26,1367,33828,6832,0,30,469,Master,18857,Married,Mortgage,32.5,0,Auto,18,5785,15624,8,30.08,55.0,9.0,3691.42,679.84,24.27
A9265,2019-05-14,26106,Employed,60,1,379,1,0,0,5,1153,27981,139295,0,28,571,Master,16628,Single,Mortgage,7.69,0,Debt Consolidation,30,5651,167276,5,25.2,49.0,2.0,2175.5,490.01,39.95
A9266,2019-05-15,27564,Employed,84,4,219,3,0,0,14,1612,71558,1606,0,48,574,Bachelor,11251,Married,Mortgage,2.43,1,Debt Consolidation,18,1540,38053,7,27.05,56.0,26.0,2297.0,299.69,22.58
A9267,2019-05-16,15000,Employed,72,0,595,0,0,1,1,523,15897,28729,0,37,566,Associate,31456,Married,Mortgage,1.46,2,Debt Consolidation,20,8752,44626,4,24.43,65.0,9.0,1250.0,836.37,114.51
A9268,2019-05-17,32553,Employed,36,0,568,4,0,0,3,1388,57080,9588,0,18,567,High School,16381,Married,Mortgage,28.4,1,Debt Consolidation,20,563,54372,6,19.77,62.0,0.0,2712.75,606.86,43.31
A9269,2019-05-18,43815,Employed,48,2,500,3,0,0,25,2657,8550,68818,0,61,622,Associate,11806,Married,Own,1.63,2,Auto,17,694,77368,2,20.28,45.0,38.0,3651.25,361.02,23.58
A9270,2019-05-19,96056,Employed,108,1,1427,2,0,0,29,678,153985,10174,0,34,626,Doctorate,43363,Married,Mortgage,6.68,0,Education,27,4482,43915,6,28.2,48.0,12.0,8004.67,1109.3,31.69
A9271,2019-05-20,35613,Employed,48,0,422,4,0,0,29,3514,29164,4656,1,57,649,Bachelor,11724,Widowed,Rent,1.59,4,Education,21,6118,12194,12,15.18,40.0,36.0,2967.75,327.36,25.25
A9272,2019-05-21,232764,Employed,60,2,550,2,0,0,14,1256,308770,4698,1,55,621,Bachelor,14466,Single,Other,1.26,2,Debt Consolidation,25,2020,192290,7,23.33,41.0,30.0,19397.0,410.55,4.95
A9273,2019-05-22,26272,Employed,36,1,281,2,0,0,27,5028,44298,1605,0,27,517,Bachelor,22437,Married,Mortgage,36.4,1,Home,32,3927,14632,4,25.73,58.0,7.0,2189.33,900.78,53.98
A9274,2019-05-23,35865,Employed,48,1,200,3,0,0,10,3084,106938,2720,0,52,548,Bachelor,10658,Married,Other,23.6,1,Home,19,2963,71842,1,24.15,59.0,31.0,2988.75,348.35,18.35
A9275,2019-05-24,20464,Unemployed,36,0,595,1,0,0,8,2008,30132,10816,0,32,629,Bachelor,6307,Married,Mortgage,9.94,0,Other,27,618,40948,1,20.03,51.0,8.0,1705.33,234.49,48.64
A9276,2019-05-25,36008,Employed,60,0,219,4,0,0,6,1145,31155,110535,0,18,558,Associate,13434,Single,Mortgage,19.3,1,Home,22,4751,141690,7,24.73,48.0,0.0,3000.67,392.18,20.37
A9277,2019-05-26,38888,Employed,12,1,566,3,0,0,15,514,2456,40318,0,34,475,Associate,13591,Single,Rent,3.71,0,Debt Consolidation,32,8856,42774,7,24.21,51.0,14.0,3240.67,1286.54,57.17
A9278,2019-05-27,52424,Employed,60,1,392,3,0,0,11,6612,24805,14021,1,44,644,Master,17058,Single,Mortgage,217.0,1,Home,25,2505,38826,4,18.29,42.0,20.0,4368.67,435.86,18.95
A9279,2019-05-28,50451,Employed,24,3,468,4,0,0,9,1595,67368,8736,1,34,600,Associate,11976,Married,Mortgage,13.7,1,Home,27,1944,39694,1,15.09,37.0,11.0,4204.25,581.19,24.96
A9280,2019-05-29,90229,Employed,24,0,322,3,0,0,22,3269,95679,4132,1,36,578,Master,15428,Married,Rent,23.5,0,Debt Consolidation,26,5637,50267,1,18.06,42.0,15.0,7519.08,770.68,14.53
A9281,2019-05-30,25764,Employed,24,3,949,5,1,0,25,196,27229,21137,0,53,581,Master,21622,Married,Own,5.82,0,Auto,17,6419,48366,5,21.44,71.0,32.0,2147.0,1115.74,96.17
A9282,2019-05-31,44801,Employed,108,2,460,1,0,0,16,541,8566,97942,0,41,467,Bachelor,20462,Single,Own,35.4,1,Auto,31,850,106508,3,28.55,49.0,23.0,3733.42,528.53,26.48
A9283,2019-06-01,58886,Employed,72,1,336,6,0,1,25,4400,52157,2774,0,29,584,High School,16936,Single,Rent,33.5,0,Auto,16,1680,36795,5,25.44,60.0,3.0,4907.17,460.79,16.24
A9284,2019-06-02,25735,Employed,24,1,305,1,0,0,15,508,7876,112663,0,48,633,High School,20789,Married,Mortgage,4.33,1,Home,20,1324,120539,6,18.78,54.0,23.0,2144.58,1045.72,62.98
A9285,2019-06-03,222923,Employed,60,2,307,3,0,0,5,1979,10545,174463,1,42,524,Associate,14453,Married,Rent,28.6,0,Home,33,921,185008,4,21.24,40.0,22.0,18576.92,392.96,3.77
A9286,2019-06-04,169253,Employed,60,2,705,3,0,0,19,744,23950,90332,1,18,609,Master,25055,Married,Mortgage,1.64,0,Auto,24,1216,114282,4,20.69,33.0,0.0,14104.42,673.46,9.77
A9287,2019-06-05,66683,Self-Employed,108,3,684,1,0,0,16,1047,7091,3675,0,45,651,Master,10293,Married,Rent,3.59,2,Debt Consolidation,22,9719,10766,5,23.1,51.0,24.0,5556.92,227.11,16.4
A9288,2019-06-06,20300,Employed,48,1,768,0,0,0,29,435,18444,105765,0,44,582,High School,25620,Married,Own,32.4,3,Home,31,6311,124209,6,20.24,48.0,20.0,1691.67,782.91,91.68
A9289,2019-06-07,26293,Employed,72,2,225,7,0,0,29,724,78241,3906,0,40,582,Associate,28296,Married,Mortgage,3.61,3,Debt Consolidation,24,2371,13401,4,25.74,56.0,18.0,2191.08,775.11,45.64
A9290,2019-06-08,73014,Employed,60,2,414,3,0,0,5,1015,4411,7892,1,50,631,Master,17593,Divorced,Other,2.53,0,Debt Consolidation,22,3278,12303,6,16.58,40.0,28.0,6084.5,433.27,13.93
A9291,2019-06-09,56959,Employed,48,1,1064,5,0,0,22,1400,4137,12442,0,31,561,High School,18245,Widowed,Rent,4.62,0,Debt Consolidation,22,3366,16579,3,27.92,51.0,9.0,4746.58,635.04,35.8
A9292,2019-06-10,20612,Unemployed,24,0,312,2,0,1,17,310,3519,132958,0,44,581,Doctorate,24054,Divorced,Other,15.2,1,Debt Consolidation,15,5490,136477,6,20.08,56.0,23.0,1717.67,1225.19,89.49
A9293,2019-06-11,20824,Employed,72,4,225,2,0,0,17,745,4551,22549,0,21,569,Associate,23810,Divorced,Rent,2.3,1,Home,23,4199,27100,2,27.94,51.0,0.0,1735.33,684.99,52.44
A9294,2019-06-12,57687,Employed,96,2,321,1,0,0,5,353,22811,35171,0,44,568,Master,24602,Single,Own,23.1,0,Debt Consolidation,21,378,57982,6,25.25,56.0,20.0,4807.25,598.78,19.13
A9295,2019-06-13,24857,Employed,36,0,273,2,0,0,28,3620,25818,10448,0,63,556,Associate,19894,Married,Mortgage,4.1,3,Home,34,982,12680,4,24.77,61.0,40.0,2071.42,788.56,51.25
A9296,2019-06-14,30289,Unemployed,36,3,237,4,0,0,1,1008,8730,85564,0,28,543,Associate,11181,Married,Other,2.66,0,Home,24,3285,94294,4,20.32,62.0,3.0,2524.08,417.35,25.92
A9297,2019-06-15,117723,Employed,24,2,349,4,0,0,23,643,7747,294101,1,30,589,Associate,36803,Divorced,Rent,16.0,3,Home,24,10543,301848,7,20.53,33.0,11.0,9810.25,1882.66,22.75
A9298,2019-06-16,39034,Unemployed,96,1,371,4,0,0,10,2990,149853,7162,0,31,539,Master,22674,Married,Mortgage,10.9,3,Auto,24,1972,36001,1,27.37,53.0,11.0,3252.83,584.19,29.36
A9299,2019-06-17,30991,Employed,84,0,472,6,0,0,13,1971,122808,3545,0,41,579,Associate,39464,Married,Rent,19.5,1,Education,22,1374,81318,4,26.51,54.0,18.0,2582.58,1037.31,58.44
A9300,2019-06-18,42263,Employed,12,0,223,3,0,0,10,860,11114,197213,0,27,545,Bachelor,50933,Single,Rent,2.67,1,Debt Consolidation,24,7217,208327,6,26.24,47.0,3.0,3521.92,4871.59,144.65
A9301,2019-06-19,69176,Employed,24,2,415,2,0,0,1,1636,15176,31053,0,45,595,Associate,51250,Married,Own,17.7,0,Home,22,3709,46229,7,24.93,53.0,22.0,5764.67,2733.49,54.62
A9302,2019-06-20,32137,Employed,48,0,479,5,0,0,15,364,4580,65820,0,50,609,Master,15406,Married,Own,24.5,0,Debt Consolidation,22,3647,70400,8,18.85,46.0,31.0,2678.08,459.42,35.04
A9303,2019-06-21,59583,Employed,12,3,243,3,0,0,7,1218,20581,68137,0,46,551,High School,44575,Single,Mortgage,40.6,1,Home,17,4874,88718,7,21.78,51.0,26.0,4965.25,4167.25,88.82
A9304,2019-06-22,52491,Employed,60,0,168,4,0,0,13,8127,112374,9622,0,18,501,Associate,15067,Single,Rent,5.79,2,Education,32,2357,29385,4,29.74,53.0,0.0,4374.25,485.07,14.93
A9305,2019-06-23,67039,Employed,48,3,167,4,0,0,18,1344,3489,55640,0,51,610,High School,15664,Married,Own,18.6,0,Home,28,6659,59129,6,22.22,50.0,24.0,5586.58,495.38,11.86
A9306,2019-06-24,61156,Employed,48,0,693,1,0,0,16,1739,91869,121207,1,51,623,Bachelor,15364,Single,Own,17.1,1,Debt Consolidation,23,2234,213076,5,17.28,36.0,26.0,5096.33,445.56,22.34
A9307,2019-06-25,61126,Self-Employed,48,2,959,7,0,0,12,2193,7600,31993,0,49,623,Associate,16279,Married,Own,17.7,3,Home,21,3869,39593,5,21.79,51.0,23.0,5093.83,511.03,28.86
A9308,2019-06-26,40235,Employed,12,1,273,3,0,1,4,4725,22008,56976,0,44,582,High School,22936,Married,Own,2.65,1,Debt Consolidation,25,4331,78984,6,18.76,64.0,21.0,3352.92,2111.08,71.1
A9309,2019-06-27,46755,Employed,60,2,461,4,0,0,10,219,35281,49437,0,42,559,Master,20423,Single,Rent,1.07,0,Home,21,11563,84718,4,21.41,51.0,19.0,3896.25,557.23,26.13
A9310,2019-06-28,85855,Employed,24,1,215,1,0,0,6,1525,10447,26233,1,52,589,Associate,16250,Married,Rent,31.3,2,Home,15,3007,36680,4,18.93,42.0,32.0,7154.58,818.59,14.45
A9311,2019-06-29,43868,Employed,36,1,289,4,0,0,9,2992,53148,40474,0,63,606,Associate,25379,Married,Own,16.3,1,Other,23,2391,93622,3,19.9,50.0,39.0,3655.67,941.88,33.67
A9312,2019-06-30,57045,Self-Employed,24,2,380,3,0,0,20,1018,38557,50969,1,28,593,Associate,19698,Single,Mortgage,14.1,0,Debt Consolidation,36,4040,89526,6,18.85,40.0,6.0,4753.75,991.51,28.85
A9313,2019-07-01,72369,Employed,48,3,327,4,0,0,27,747,15805,43627,1,52,634,Associate,20304,Married,Other,15.7,1,Other,19,1779,59432,10,21.37,36.0,28.0,6030.75,632.78,15.91
A9314,2019-07-02,22377,Employed,48,3,608,3,0,0,17,2711,72153,3079,0,38,561,High School,32515,Married,Mortgage,27.2,1,Other,21,1002,14376,1,24.96,51.0,15.0,1864.75,1077.38,90.38
A9315,2019-07-03,44671,Employed,36,0,297,5,0,0,13,10539,22978,5222,0,38,634,Master,38612,Divorced,Rent,21.3,0,Debt Consolidation,18,9410,19949,6,17.89,50.0,15.0,3722.58,1393.79,45.42
A9316,2019-07-04,45174,Employed,36,3,366,7,0,0,10,628,14457,3229,0,21,599,Associate,23007,Married,Rent,3.15,0,Home,16,5404,17686,2,19.34,53.0,0.0,3764.5,847.31,32.23
A9317,2019-07-05,47820,Employed,72,2,475,0,1,1,5,528,4373,43797,0,36,568,Bachelor,42876,Single,Own,13.4,1,Auto,22,2607,48170,5,28.42,72.0,13.0,3985.0,1246.54,43.2
A9318,2019-07-06,52272,Employed,120,0,190,5,0,0,18,2268,9769,51347,0,28,600,High School,10130,Single,Mortgage,19.8,2,Other,15,3907,61116,6,23.97,50.0,3.0,4356.0,223.14,9.48
A9319,2019-07-07,51844,Unemployed,60,3,243,3,0,0,14,636,15012,13970,0,34,481,Bachelor,14205,Divorced,Rent,33.2,2,Home,22,8445,28982,7,26.64,53.0,14.0,4320.33,430.7,15.59
A9320,2019-07-08,51735,Employed,60,4,405,4,0,0,25,169,82492,44081,0,26,634,Master,28765,Married,Mortgage,56.0,0,Education,28,1263,126573,4,19.54,46.0,6.0,4311.25,754.75,26.9
A9321,2019-07-09,35977,Employed,48,3,515,8,0,0,5,1278,35045,34667,0,34,606,Associate,31616,Divorced,Rent,12.7,2,Home,22,36247,69712,7,21.19,51.0,11.0,2998.08,982.25,49.94
A9322,2019-07-10,81528,Employed,36,4,171,4,0,0,29,685,40174,3066,0,35,584,High School,22331,Single,Mortgage,5.13,1,Debt Consolidation,25,3291,11683,6,23.85,58.0,10.0,6794.0,874.35,15.39
A9323,2019-07-11,53368,Employed,60,3,708,5,0,0,5,3435,25479,5881,0,41,603,High School,19524,Single,Mortgage,9.62,0,Debt Consolidation,15,252,25158,0,22.29,51.0,15.0,4447.33,542.46,28.12
A9324,2019-07-12,47425,Employed,72,0,152,5,0,0,2,517,33833,59036,0,20,576,Master,17101,Single,Mortgage,4.48,0,Debt Consolidation,28,5001,92869,1,22.56,54.0,0.0,3952.08,435.38,14.86
A9325,2019-07-13,28236,Employed,96,5,580,1,0,0,7,357,13503,11250,0,22,505,High School,16916,Single,Mortgage,2.95,0,Auto,28,1697,24753,5,29.58,57.0,0.0,2353.0,461.54,44.26
A9326,2019-07-14,71357,Employed,36,1,420,1,0,0,15,1737,55367,109813,0,44,623,Doctorate,29109,Widowed,Rent,40.8,2,Home,26,2996,165180,3,24.31,48.0,24.0,5946.42,1146.77,26.35
A9327,2019-07-15,44461,Employed,72,0,234,3,0,0,29,1057,1020702,2921,0,30,583,High School,17132,Married,Own,41.7,1,Auto,23,3717,230192,4,25.55,51.0,9.0,3705.08,467.29,18.93
A9328,2019-07-16,16591,Employed,48,1,306,3,0,0,28,1348,32038,19844,0,52,585,Associate,19254,Married,Own,2.53,1,Debt Consolidation,27,1626,51882,5,21.6,60.0,27.0,1382.58,602.44,65.71
A9329,2019-07-17,25390,Employed,72,1,576,4,0,0,1,592,70060,2262,0,42,548,Associate,33103,Married,Own,2.96,0,Other,16,1408,37653,5,22.81,62.0,20.0,2115.83,847.74,67.29
A9330,2019-07-18,96831,Employed,36,3,366,2,0,0,16,2452,8180,108904,1,47,612,High School,15723,Married,Own,1.05,1,Auto,35,127,117084,3,17.66,37.0,25.0,8069.25,565.75,11.55
A9331,2019-07-19,73126,Employed,36,0,1179,4,0,1,29,538,16466,159645,0,56,626,Bachelor,33791,Married,Mortgage,257.0,0,Debt Consolidation,31,1479,176111,3,18.47,49.0,32.0,6093.83,1229.61,39.53
A9332,2019-07-20,37219,Employed,36,1,163,1,0,0,7,3532,25711,10314,1,36,621,Bachelor,7635,Single,Other,21.7,2,Home,20,4997,12366,6,16.5,38.0,15.0,3101.58,270.31,13.97
A9333,2019-07-21,38050,Self-Employed,60,0,453,4,0,0,23,889,26403,278507,1,33,611,Bachelor,18664,Divorced,Mortgage,34.9,3,Auto,25,6152,304910,5,22.11,37.0,7.0,3170.83,516.65,30.58
A9334,2019-07-22,32278,Employed,96,0,588,4,0,0,8,3195,10132,8481,0,50,645,Bachelor,9126,Divorced,Own,19.7,1,Education,20,654,18613,4,21.08,51.0,27.0,2689.83,197.41,29.2
A9335,2019-07-23,46302,Self-Employed,96,2,354,3,0,0,11,1221,42770,6880,0,46,600,Master,21813,Single,Own,1.03,0,Home,23,2830,19482,2,21.95,50.0,24.0,3858.5,483.92,21.72
A9336,2019-07-24,93644,Employed,72,0,804,3,0,0,23,2659,24183,33650,1,37,557,Bachelor,28518,Married,Mortgage,26.8,0,Debt Consolidation,23,1284,57833,4,23.6,42.0,13.0,7803.67,743.88,19.84
A9337,2019-07-25,43558,Employed,72,3,270,3,0,0,14,3773,119122,2020,0,56,597,High School,15217,Married,Own,14.4,3,Home,18,3627,119276,5,24.78,58.0,32.0,3629.83,407.85,18.67
A9338,2019-07-26,84808,Employed,84,0,202,2,0,0,23,2794,17155,9858,1,37,549,Associate,8973,Married,Mortgage,11.0,1,Home,32,2849,27013,4,23.61,41.0,11.0,7067.33,219.21,5.96
A9339,2019-07-27,124817,Employed,60,2,512,4,0,0,7,3091,39811,4996,1,40,544,High School,23643,Married,Own,20.5,1,Education,19,3219,24341,9,22.49,39.0,18.0,10401.42,659.6,11.26
A9340,2019-07-28,41693,Employed,60,1,569,4,1,1,14,2071,17116,188210,0,40,638,High School,17688,Divorced,Mortgage,742.0,0,Auto,27,1698,205326,6,17.65,70.0,15.0,3474.42,445.8,29.21
A9341,2019-07-29,16927,Employed,48,2,183,3,0,0,8,693,27926,17632,0,28,566,Bachelor,33037,Married,Other,28.2,2,Auto,19,1324,45558,8,24.83,55.0,5.0,1410.58,1092.28,90.41
A9342,2019-07-30,75945,Employed,72,2,1110,4,0,0,10,280,7971,211053,0,40,660,Bachelor,58135,Single,Other,13.5,1,Auto,23,3903,219024,10,27.62,41.0,19.0,6328.75,1660.73,43.78
